id,name,municipality,iata_code
38384,Hugh River Airport,,
38385,Hughes Siding Airport,,
27617,Highbury Airport,Highbury,HIG
27004,Horn Island Airport,Horn,HID
27618,Hillside Airport,Hillside,HLL
27619,Huckitta Airport,,
27005,Halls Creek Airport,,HCQ
27620,Hillgrove Airport,,
38386,Hillman Farm Airport,Darkan,
517106,Helen Springs Airstrip,,
27006,Hillston Airport,,
27621,Hermannsburg Airport,Hermannsburg (Ntaria),HMG
517108,Hillary's Marina Helipad,,
27007,Hamilton Airport,,HLT
38387,Hamilton Airport,,
38388,Howard Island Airport,,
352694,Honeymoon Airport,Honeymoon Uranium Mine,
27622,Hooker Creek Airport,Lajamanu,HOK
27008,Mount Hotham Airport,Mount Hotham,MHU
27623,Hodgeson River Airfield,Hodgeson River,
27624,Hollins Bay Airport,,
314889,Happy Bay Helipad,Long Island,HAP
38389,Hopetoun Airport,,
27010,Hopetoun Airport,,HTU
313242,Hope Vale Airport,Hope Vale,HPE
314893,Happy Valley Heliport,Fraser Island,
27625,Hungerford Airport,,
27626,Haddon Rig Airport,,
38390,Horseshoe Bend Airport,,
354668,Holt Street Jetty Heliport,Pinkenba,
27627,Horseshoe Lights Airport,,
27011,Horsham Airport,,HSM
38391,Hiltaba Airport,,
38392,Heathlands Airport,Shelburne,HAT
27628,Herberton Airport,,
38393,Hunter Island Airport,Hunter Island,
38394,Harts Range Airport,,
27012,Hughenden Airport,,HGD
27629,Harvest Home Airport,,
27630,Hyden Airport,,
350248,Hoyleton Airbase,Hoyleton,
315732,Hayman Island Heliport,Hayman Island Resort,
352213,Iron Bridge Mine Airport,Japal Camp,IBM
27631,Indulkana Airport,Indulkana,IDK
27632,Idracowra Airport,,
430067,Iffley HS Airstrip,Iffley Homestead,
27013,Innisfail Airport,,IFL
27633,Iffley Airport,,IFF
27014,Ingham Airport,,IGH
38395,Ingomar Airport,,
38396,Baikal Airport,,
27634,Inkerman Airport,Inkerman,IKP
27635,Milawa Vineyard Airport,,
525289,Ilfracombe Airport,,
38397,Ulladulla Medical Heliport,Milton,
28472,Inglewood Airport,Inglewood,
38398,Imanpa Airport,,
27636,Kimba Airport,Kimba,
38399,Impadna Airport,,
32724,Innamincka Township Airport,Innamincka Township,
27637,Ingelara Airport,Rewan,
27638,Injune Airport,Injune,INJ
27639,Innamincka Airport,,INM
27640,Inverell North Airport,,
27641,Inverleigh Airport,,
31689,Inverway Airport,Inverway,IVW
27643,Isis Downs Airport,,
27015,Isisford Airport,,ISI
27644,Innesvale Airport,,
27645,Mitta Mitta Airport,,
347948,Inverloch Airport,Inverloch,
27016,Inverell Airport,Inverell,IVR
27017,Ivanhoe Airport,Ivanhoe,
27018,Jabiru Airport,,JAB
525014,Jacinth Ambrosia Airport,,
27646,Jackson Airport,,
27647,Jameson Airport,,
27019,Jervis Bay Airport,Jervis Bay Territory,
27648,Jericho Airport,,
27650,Jundah Airport,Jundah,JUN
27651,Jemalong Airport,,
27652,Jerilderie Airport,,
27653,Jeedamya Airport,,
27654,Jerramungup Airport,,
38400,Jiggalong Mission Airport,,
27655,Jindabyne Airport,Jindabyne,
27020,Julia Creek Airport,,JCK
27656,Jurien Bay Airport,Jurien Bay,JUR
38401,Jinka Airport,,
27657,Jonroy Airport,,
27658,Jericho Airport,,
27659,Hubert Wilkins Airstrip,Jamestown,
38402,Tjukurla Airport,,
27660,Jundee Airport,,
38403,Jervois Mine Airport,,
27661,Jervois Airport,,
27662,Jowalbinna Airport,,
38404,Kalannie Airport,,
27663,Kajabbi Airport,,
27664,Kalumburu Airport,Kalumburu,UBU
38405,Kanandah Airport,,
27665,Kapunda Airport,Kapunda,
354528,Karara Airport,Karara,KQR
27666,Katoomba Airport,,
27667,Kayrunnera Airport,,
525158,Ken's Bore airport,Ken's Bore,KYB
38406,Koolyanobbing Range Airport,,
27668,Kambalda Airport,Kambalda,KDB
27669,Kooralbyn Airport,,
27670,Kalbarri Airport,Kalbarri,KAX
27021,Streaky Bay Airport,,KBY
38407,Kings Canyon Airport,Petermann,KBJ
27671,Killiecrankie Airport,,
27672,Kings Creek Airport,Petermann,KCS
352071,Koodaideri Mine Airport,Koodaideri Mine,OOD
27673,Kadina Airport,,
38408,Kondoolka Airport,,
27674,Kidman Springs Airport,,
27675,Kondinin Airport,,
27676,Kellerberrin Airport,,
30022,Kelvin Station Airport,,
27677,Kenmore Park Airport,,
27678,Lake Keepit Airport,,
27022,Kerang Airport,,KRA
27679,Kingfisher Camp Airport,,
38409,Kingoonya Airport,Kingoonya,
27680,Khancoban Airport,,
38410,Katherine Gorge Airport,,
506653,Kholo Helipad,Fernvale,
38411,Kiana Station Airport,,
517109,Kiwirrkurra Airstrip,,
27681,Kidston Airport,,
27682,Kingston Airport,,
27023,King Island Airport,,KNS
27683,Kildurk Airport,,
31722,Kirkimbie Station Airport,Kirkimbie,KBB
27684,Kaiuroo Airport,,
27024,Kalkgurung Airport,,KFG
38413,Kokatha Airport,,
517110,Kin Kin Retreat Airstrip,,
27685,Koolatah Airport,Maramie,KOH
31755,Koolburra Airport,Koolburra,KKP
506612,Koolan Central Airport,Koolan Island,KCI
27686,Killarney Airport,,
27687,Kalinga Airport,,
27688,Kallala Airport,,
27689,Killarney Airport,,
38414,Kalamurina Airport,,
27690,Karumba Airport,,KRB
27691,Kamileroi Airport,,KML
27025,Kempsey Airport,,KPS
27692,Katanning Airport,,KNI
38416,Koonmarra Airport,,
27693,Kununoppin Airport,,
27694,Kintore Airport,,
27695,Kaniva Airport,Kaniva,
38417,Koongarra Airport,,
27696,Kojonup Airport,,
27697,Kookynie Airport,,
38418,Kolendo Airport,,
27026,Kowanyama Airport,Kowanyama,KWM
27698,Kalpowar Airport,Kalpower,KPP
27699,Kendall River Airport,,
27027,Kingaroy Airport,,KGY
27028,Kingscote Airport,,KGC
308529,Klemtu Water Aerodrome,Klemtu,YKT
27700,Kotta Airport,,
38419,Keith Airport,Keith,
27701,Kyneton Airport,Kyneton,
27029,Kubin Island Airport,Kubin Island,KUG
313808,Kurundi Airport,Kurundi Station,KRD
38420,Kurweeton Airport,,
27702,Kurray Airport,,
525693,Karlawinda Mine Airport,,
38421,Kangaroo Well Airport,,
508028,YKWR Koo Wee Rup airfield also known as Aardel Port,Koo Wee Rup,
27703,Kyabram Airport,Private Airfield in the Shire of Campaspe,
27704,Kynuna Airport,Kynuna,
517111,La Belle Downs Airstrip,,
38422,Lagoon Bay Airport,,
27705,Lawn Hill Airport,,LWH
32727,Lakeside Airpark,Lakeside,
38423,Lambina Airport,,
38424,Langawirra Airport,,
27706,Lameroo Airport,,
27707,Lawlers Airport,,
350252,Labona Airport,Carmichael Coal Mine,
27708,Lombadina Airport,Dampier Peninsula,
38425,Mount Liebig Airport,,
27709,Lake Bolac Airport,,
27710,Lake Cargelligo Airport,,
27712,Locksley Field,,
27713,Lady Barron (Flinders Is) Airport,,
38426,Landor Station Airport,,
27714,Leeman Airport,Leeman,
27030,Leigh Creek Airport,,LGH
27715,Lethbridge Airpark,,
38427,Leeton Airport,,
27031,Leongatha Airport,,
27032,Leonora Airport,Leonora,LNO
38428,Lakes Entrance Airport,,
27033,Lake Evella Airport,,LEL
27716,Lakefield Airport,Lakefield,LFP
38429,Mulga Downs Airport,,
38430,La Grange Bay Airport,Lagrange,
27717,Lake Grace Airport,Lake Grace,
38431,Longdown Airport,,
27718,Laglan Airport,,
27719,Loongana Airport,,
27720,Legune Airport,,
27721,Lord Howe Island Airport,Lord Howe Island,LDH
27722,Long Hill Airport,,
27034,Lockhart River Airport,Lockhart River,IRG
31858,Lyndhurst Airport,Lyndhurst,LTP
27723,Lilydale Airport,,
31820,Limbunya Airport,Limbunya,LIB
31800,Lindeman Island Airport,Lindeman Island,LDC
27035,Lismore Airport,Lismore,LSY
27725,Lucky Downs Airport,,
27726,Lakes Entrance Airport,,
30061,Lake King Airport,,
38434,Lake Nash Airport,Alpurrurulam,LNH
525293,The Lakes Aerodrome,,
38435,Mobella Airport,,
27727,Lilla Creek Airport,,
27728,Langlo Downs Airport,,
27036,Ballera Airport,,BBL
27729,Lake Leagur Airport,,
525315,Lower Light Airport,,
27730,Lily Vale Airport,,
27731,Lambrook Airport,,
27880,Lake Macquarie Airport,City of Lake Macquarie,BEO
27732,Mungo Lodge Airport,Mungo,
27733,Lakeland Airport,Lakeland Downs,LKD
38436,Landor Races Airport,,
38437,Lochinvar Airport,,
38438,Longwood Airport,,
32729,Louth Airport,Louth,
31840,Lock Airport,Lock,LOC
27734,Lorraine Airport,,LOA
38439,Louisa Downs Airport,,
31859,Lotus Vale Airport,Lotus Vale,LTV
27736,Loxton Airport,,
38440,Longwarry Airport,,
308530,Mingan Airport,Longue-Pointe-de-Mingan,YLP
27737,Laura Airport,,LUU
27037,Lightning Ridge Airport,,LHG
27038,Longreach Airport,Longreach,LRE
38442,Lorna Glen Homestead Airport,,
38443,Lorraine Station Airport,,
27738,New Laura Airport,Laura Station,LUT
350217,Luskintyre Airfield,Luskintyre,
27739,Lismore Airport,,
27740,Lansdowne Airport,,
27039,Leinster Airport,,LER
38444,Mount Lindsay Airport,,
27040,Laverton Airport,Laverton,LVO
27041,Latrobe Valley Airport,Morwell,TGN
27741,Lucy Creek Airport,,
38445,Lucindale Airport,,
27742,Mooleulooloo Airport,,
38446,Leeuwin Estate Airport,Margaret River,
27743,Lovely Banks Airport,,
38447,Lake Everard Airport,,
27744,Lavarack (Military) Airport,Townsville,
38448,Lake Varley Airport,,
38449,Lake Way Airport,,
38450,Lyndley Airport,,
27746,Lyndoch Airport,Lyndoch,
27747,Lyndon Airport,,
27042,Lizard Island Airport,,LZR
32503,Mabuiag Island Airport,Mabuiag Island,UBB
38451,Macumba Airport,,
27749,Madura Airport,,
31993,Murray Island Airport,Murray Island,MYI
38452,Manangatang Airport,,
38453,Manguri Airport,Manguri,
38454,Mabel Creek Station Airport,Mabel Creek,
517112,Mapuru Airstrip,,
309255,Mater Hospital Helipad,Brisbane,
27750,Mount Augusta Airport,,
27043,Avalon Airport,Lara,AVV
27044,Albury Airport,Albury,ABX
27045,Mareeba Airport,Mareeba,MRG
27751,Murray Bridge Airport,,
27752,Marble Bar Airport,,MBB
27753,Mount Beauty Airport,Mount Beauty,
27046,Maryborough Airport,,
32730,Mundrabilla Airport,Mundrabilla,
38455,Mount Ebenezer Airport,,
38456,Mount Clere Homestead Airport,,
541479,McCaffrey Field,Jondaryan,
27754,Mckinley Airport,,
27755,Mount Coolon Airport,,
27756,Mallacoota Airport,,XMC
27757,Manners Creek Airport,,MFP
27758,Macrossan Airport,,
27047,Millicent Airport,,MLR
27759,Mount Mcclure Airport,,
27760,Mundubbera Airport,,
38457,Mundabullangana Airport,Mundabullangana,
27048,Mudgee Airport,Mudgee,DGE
31942,Mandora Airport,Eighty Mile Beach,MQA
27761,Mount Riddock Airport,,
27762,Merredin Airport,,
38459,Minderoo Station Airport,,
38460,Macdonald Downs Airport,,MNW
38461,Mundrabilla Motel Airport,,
27763,Mount Davies Airport,,
38462,Maitland Downs Airport,,
27049,Mount Bundey Airport,,
38463,Mardi Station Airport,,
38464,Mount Eba Airport,Mount Eba,
38465,Menindee Airport,Menindee,
27764,Mereenie Airport,,
27050,Meekatharra Airport,,MKR
27765,Melton Airport,Melton,
506647,Memooloo Airport,Memooloo,
27051,Melbourne Essendon Airport,Essendon Fields,MEB
27766,Merton Airport,Merton,
38466,Merapah Airport,,
27052,Merimbula Airport,Merimbula,MIM
27053,RAAF Base East Sale,,
38467,Merluna Airport,Merluna,MLV
27767,Mingenew Airport,,
38468,Mullaley Airport,,
27768,Mansfield Airport,,
27054,Milingimbi Airport,Milingimbi Island,MGT
27055,Maningrida Airport,Maningrida,MNG
38469,Mulgathing Airport,,
27056,Mungindi Airport,,
31551,Mount Gunson Airport,Mount Gunson,GSN
27769,Murgoo Airport,,
27770,Margaret River (Station) Airport,,MGV
38470,Mount Morgans Airport,,
27057,Margaret River Airport,,MQZ
27771,Musgrave Airport,Musgrave,MVU
27058,Hobart International Airport,Hobart,HBA
27772,Mount Holland Airport,,
27773,Mount House Airport,Wunaamin Miliwundi Ranges,MHO
309254,Mackay Base Hospital Helipad,Mackay,
38471,Mount Hart Station Airport,Wunaamin Miliwundi Ranges,
27059,McArthur River Mine Airport,McArthur River Mine,MCV
27774,Mount Howitt Airport,,
27060,Mildura Airport,Mildura,MQL
27775,Mintabie Airport,Mintabie,
27776,Mittagong Airport,Mittagong,
27777,Minjilang Airport,,
506168,Millers Creek Airstrip,Millers Creek,
38472,Milgun Airport,,
27778,Minlaton Airport,,XML
31909,Mitchell Plateau Airport,Mitchell Plateau,MIH
31980,Miranda Downs Airport,Miranda Downs,MWY
38473,Millrose Homestead Airport,,
27061,Mitchell Airport,,MTQ
38474,Mount Ive Airport,,
38475,Middalya Homestead Airport,Minilya,
38476,Mount James Airport,,
27062,Manjimup Airport,,MJP
506892,Majura Training Area Heliport,Majura,
27780,Mararanka Homestead Airport,,
27781,Mukinbudin Airport,,
27782,Emkaytee (Unlic) Airport,Weddell,
38477,Malina Airport,,
38478,Mole Creek Airport,,
27784,Maitland Airport,,
517113,Mount Lofty Heliport,,
27785,Minnamoolka Airport,,
38479,Millungera Airport,,
38480,Monolon Airport,,
38481,Muloorina Airport,,
27786,Miles Airport,,WLE
27063,Launceston Airport,Launceston,LST
38483,Milurie Homestead Airport,,
27064,Melbourne Moorabbin Airport,Melbourne,MBW
27065,Murrin Murrin Airport,Murrin Murrin,WUI
27066,Melbourne International Airport,Melbourne,MEL
27787,Millmerran Airport,Millmerran,
517114,Moama Airstrip,,
27788,Mount Margaret Airport,,
27067,Middlemount Airport,,MMM
38484,Mount Allan Airport,,
38485,Mount Barry Airport,,
27068,Maitland Airport,,MTL
27069,Mount Keith Airport,,WME
38486,Manfred Airport,,
27070,Mangalore Airport,,
27789,Monkira Airport,,ONR
27790,Mount Denison Airport,,
38487,Maneroo Airport,,
27791,Murnpeowie Airport,,
38488,Mount Swan Airport,,MSF
38489,Mornington Station Airport,,
38490,Granny Smith Airport,Laverton,
27792,Minura Airport,,
27793,Morney Airport,,OXY
38491,Moonaree Airport,,
27071,Mount Magnet Airport,,MMG
27795,Moulamein Airport,Moulamein,
27796,Mooraberree Airport,,OOR
27072,Moree Airport,Moree,MRZ
31890,Moreton Airport,Moreton,MET
27798,Moura Airport,,
27799,Minnipa Airport,,MIN
27073,"RAAF Williams, Point Cook Base",Point Cook,
27800,Mount Cooper Airport,,
27801,Mount Elephant Airport,,
38492,Milton Park Airport,,
31943,Marqua Airport,Marqua,MQE
38493,Maralinga Airport,,
27074,Moranbah Airport,Moranbah,MOV
27803,Marree Airport,,RRE
38494,Melrose Airport,,
27804,Mount Garnet Airport,,
27805,Morawa Airport,,MWB
27075,Moruya Airport,Moruya,MYA
27806,Mount Sanford Station Airport,,MTD
38495,Mount Skinner Airport,,
27807,Mount Sandon Airport,,
27808,Mount Surprise Airport,,
38496,Murchison Shire Airport,,
322846,Millstream Station Field,Chichester National Park,
27809,Mittebah Airport,,MIY
27810,Muttaburra Airport,,UTB
38497,Mount Clarence Airport,Mount Clarence Station,
507498,Mount Gambier Airport,Mount Gambier,MGB
27077,Mornington Island Airport,,ONG
517115,Montejinni Airstrip,,
27078,Monto Airport,,MNQ
27811,Mount Hope Airport,,
38498,Martins Well Airport,,
27812,Mount Dare Airport,,
27813,Mount Elizabeth Airport,Gibb,
27814,Monduran Airport,,
31970,Muccan Station Airport,Muccan Station,MUQ
27815,Mount Borradale Airport,,
31925,Mungeranie Airport,Mungeranie,MNE
38499,Munjina Airport,,
31974,Mulka Airport,Mulka,MVK
27079,Murray Field,,
38500,Mulga Park Airport,,MUP
27816,Murwillumbah Airport,,
429779,Mantuan Downs Airport,Mantuan Downs,
27817,Mileura Airport,,
38502,Marvel Loch Airport,,
27818,Mangrove Mountain Airport,Mangrove Mountain,
27819,Morven Airport,,
27820,Mount Vernon Station Airport,,
38503,Mount Valley Airport,,MNV
27821,Mullewa Airport,,MXU
27823,Mount Wedge Airport,,
27824,Mount William Airport,,
38504,Mahanewo Airport,,
27825,Moolawatana Airport,Moolawatana Station,MWT
27826,Marion Downs Airport,Marion Downs,MXD
27080,Maryborough Airport,Maryborough,MBH
27827,Mallapunyah Springs Airport,,
38505,Marymia Airport,,
38506,Myroodan Station Airport,,MYO
27828,Merty Merty Airport,,RTY
38507,Maryvale Airport,,
38508,Murray Downs Airport,,
27829,Mary Valley Airport,,
27830,Menzies Airport,,
27831,Nabarlek Airport,,
27832,Nanango Airport,,
27833,Nappa Merrie Airport,,NMR
27081,Narrandera Airport,Narrandera,NRA
38509,Nannup Airport,,
350247,Nebo Airstrip,Nebo,
27082,Narrabri Airport,Narrabri,NAA
27834,Noccundra Airport,,
27835,New Crown Airport,,
354803,Newcastle Waters Airport,Pamayu,
27836,Newdegate Airport,,
38510,Nundroo Airport,,
27837,Natal Downs Airport,,
38511,Nelson Springs Airport,,
333683,Nelly Bay Heliport,"Nelly Bay, Magnetic Island",
27838,Nagambie Airport,,
27083,Ngukurr Airport,,RPM
525292,Skydive Nagambie Airport,,
27084,Nhill Airport,Nhill,
27839,Northampton Airport,,
32007,Nambucca Heads Airport,Nambucca Heads,NBH
38513,New Haven Airport,,
27840,Nicholson Airport,,NLS
38514,Nonning Airport,,
38515,Meningie Airport,Meningie,
38516,Noonkanbah Airport,,NKB
27841,New Moon Airport,Basalt,NMP
517116,Nar Nar Goon Airstrip,,
27842,Nantarra Airport,,
38517,Nockatunga Airport,Noccundra,
27843,Norfolk Airport,,
38518,Noondoonia Homestead Airport,,
27844,Nooyeah Downs Airport,,
27845,Norwood Airport,Norwood,
330896,Nova Airport,,
38519,Nilpinna Airport,,
27846,Napperby Airport,Napperby,NPP
27847,Napier Downs Airport,,
26898,Northern Peninsula Airport,Bamaga,ABM
38520,Nepabunna Airport,,
27848,Narembeen Airport,,
27085,Naracoorte Airport,,NAC
27849,Narrogin Airport,Narrogin,NRG
311765,Newcastle Regional Heliport,Newcastle,
38521,Naryilco Airport,,
27086,Narromine Airport,,QRM
332497,Narayen,Narayen,
27850,Nyrripi Airport,,
27087,Ravensthorpe Airport,,RVT
27851,Noosa Airport,,NSV
27852,Norseman Airport,,NSM
506656,Normanton Helipad,Normanton,
27853,Northam Airport,,
27088,Normanton Airport,Normanton,NTN
27854,Nullabor Motel Airport,,NUR
38522,Nammuldi Mine Airstrip,Nammuldi Mine,
38523,Numery Airport,,
38524,Nudjaburra Airport,,
27855,Nullagine Airport,,NLL
27089,Numbulwar Airport,,NUB
38525,Nutwood Downs Airport,Nutwood Downs,UTD
27856,Navarre Airport,,
27857,Normanville Airport,,
38527,North Well Airport,,
27090,Newman Airport,Newman,ZNE
38528,Narwietooma Airport,,
27858,Nyang Airport,,
27859,Nymagee Airport,,
27091,Nyngan Airport,,NYN
27860,Nypari Airport,,
38529,Old Andado Airport,,
38530,One Arm Point Airport,Dampier Peninsula,
30484,The Oaks Airport,The Oaks,
27861,Oaky Creek Airport,,
311767,Oberon Heliport,Oberon,
30209,Old Bar Heritage Airport,,
38531,Ooldea Airport,,
27862,Ourdel Airport,,
506657,Orange East Heliport,Orange,
27092,Oenpelli Airport,,OPI
301307,Opinaca Aerodrome,Éléonore Mine,YOI
27863,Orielton Airport,Tablederry,
27864,Oakvale Airport,,
38532,Oak Valley Airport,,
27865,Colac Airport,Colac,XCO
27093,Olympic Dam Airport,Olympic Dam,OLP
27866,Onslow Airport,,ONS
30230,Oxley Station Airport,,
27867,Omicron Station Airport,,
38533,Omeo Airport,,
27869,Oodnadatta Airport,,ODD
38534,Cook Airport,,
27094,Moomba Airport,Moomba,MOO
27870,Mooloola Homestead Airport,,
38535,Moonerah Airport,,
27871,Orbost Airport,,RBS
32109,Orchid Beach Airport,Orchid Beach,OKB
27095,Orange Airport,Orange,OAG
38536,Orleans Farm Airport,,
27872,Orroroo Airport,,
38537,Ooratippra Airport,,
32087,Ord River Airport,Ord River,ODR
38538,Orient Well Airport,,
27873,Osborne Mine Airport,,OSO
27874,Ootann Airport,,
38539,Youanmi Airport,,
38540,Ouyen Airport,Ouyen,OYN
38541,Pacific Haven Airport,,
27096,Adelaide International Airport,Adelaide,ADL
27097,Port Augusta Airport,,PUG
27098,Palm Island Airport,,PMK
27876,Papunya Airport,,
38542,Peterborough Airport,,
27099,Paraburdoo Airport,Paraburdoo,PBO
27100,Cocos (Keeling) Islands Airport,West Island,CCK
27877,Pooncarie Airport,,
27878,Patchewollock Airport,Patchewollock,
316782,Pickertaramoor Airstrip,Pickertaramoor,
38543,Pinnacles Homestead Airport,,
316610,Parndana Airport,Kangaroo Island,PDN
27879,Pandie Pandie Airport,,PDE
27101,Darwin International Airport / RAAF Darwin,Darwin,DRW
32173,Pardoo Airport,Pardoo,PRD
38544,Padthaway Station Airport,,
27102,RAAF Base Pearce,Bullsbrook,
27103,RAAF Base Edinburgh,Adelaide,
27881,Penfield Airfield,Sunbury,
517118,Penny Aerodrome,,
27882,Cooma/Polo Flat Airport,,
38545,Pigeon Hole Airport,,
27104,Gove Airport,Nhulunbuy,GOV
506681,Port Campbell Heliport,Port Campbell,
354815,Pine Hill Station Airport,Anmatjere,
505860,Port Hurd Airstrip,Bathurst Island,
27883,Phillip Island Heliport,Newhaven,
27884,Pinnacle Airport,,
27105,Port Pirie Airport,,PPI
38546,Pia Airport,,
27885,Pingelly Airport,,
27886,Perenjori Airport,,
27106,Perth Jandakot Airport,Perth,JAD
27107,Karratha Airport,Karratha,KTA
38547,Peake Airport,,
27108,Kalgoorlie Boulder Airport,Broadwood,KGI
27887,Peak Hill Airport,,
38548,Parakylia Airport,,
27888,Puckapunyal (Military) Airport,,
27109,Parkes Airport,Parkes,PKE
27110,Port Keats Airport,Wadeye,PKT
27111,East Kimberley Regional (Kununurra) Airport,Kununurra,KNX
27112,Port Lincoln Airport,Port Lincoln,PLO
27890,Pilliga Airport,,
27891,Palmers Island/Yamba Airport,,
38549,Peak Hill Airport,Peak Hill,
27113,Learmonth Airport,Exmouth,LEA
38550,Plutonic Airport,,
27892,Plumbago Airport,,
38551,Palmer Airport,,
316690,Prominent Hill Airport,Mount Eba,PXH
27114,Pormpuraaw Airport,Pormpuraaw,EDR
27115,Port Macquarie Airport,Port Macquarie,PQQ
517119,Pinnarendi Airstrip,,
38552,Pine Creek Airport,,
27893,Penong Airport,Penong,PEY
27894,Prenti Downs Airport,,
27895,Pinnaroo Airport,,
27896,Pannawonica Airport,,
27116,Portland Airport,,PTJ
27897,Porepunkah Airport,,MBF
27898,Porphyry Airport,Kookynie,
27117,Port Hedland International Airport,Port Hedland,PHE
27118,Adelaide Parafield Airport,Adelaide,
27119,Perth International Airport,Perth,PER
38553,Prairie Airport,,
309309,Prince Charles Hospital Helipad,Brisbane,
30287,Premer Betoota Airport,,
309310,Princess Alexandra Hospital Helipad,Brisbane,
27900,Penneshaw Airport,Ironstone,PEA
313370,Perisher Valley Medical Centre Helipad,Jindabyne,
38554,Peterborough Airport,,
30248,Patjarr Airport,Patjarr,
27120,Tindal Airport,,KTR
38556,Palumpa Airport,Nganmarriyanga,
526537,Pungalina Airport,,
38557,Punmu Airport,,
27902,Plevna Downs Airport,,
38558,Pittsworth Airport,Pittsworth,
27121,Woomera Airfield,Woomera,UMR
27122,Christmas Island Airport,Flying Fish Cove,XCH
311250,Palmyra Airstrip,,
27903,Pyramid Hill Airport,,
27904,Paynes Find Airport,,
30310,Quambone Royona Airport,,
27905,Quambatook Airport,,
27906,Quairading Airport,,
27123,Quirindi Airport,,UIR
317768,April Point Seaplane Base,Quadra Island,YQJ
27124,Quilpie Airport,,ULP
27907,Queenstown Airport,,UEE
38559,Quondong Airport,Quondong,
27908,Quorn Airport,,
30311,Quarry2 Airport,Tarcoola,
27909,Questa Park Airport,,
27910,Raglan Airport,,
38560,Raymore Homestead Airport,,
45165,Abrolhos Rat Island,,
27911,Ravensthorpe Airport,,
27912,Rawlinna Airport,,
27913,Rainbow Beach Airport,,
309318,Royal Brisbane Hospital Helipad Charlie,Brisbane,
38561,Robe Airport,Robe,
309317,Royal Brisbane Hospital Helipad Alpha,Brisbane,
317149,Robertson Barracks Heliport,Holtze,
38562,Redbank Mine Airport,,
317144,Robertson Airstrip,Carrington Falls,
27914,Robinson River Airport,,RRV
27915,Rabbit Flat Airport,,
27916,Rainbow Airport,,
308549,Refuge Cove Seaplane Base,Desolation Sound,YRC
506683,Rochedale Helipad,Rocklea,
317769,Dean River Airport,Kimsquit Valley,YRD
27917,Yardea Airport,,
27918,Redmont Airport,,
354881,Richmond Downs Airfield,Richmond,
38563,Reedys Airport,,
27919,Redcliffe Airport,Redcliffe,
27125,Renmark Airport,,RMK
38564,Red Hill Station Airport,,
309209,Royal Childrens Hospital Helipad,Melbourne,
32732,Riddell Airport,Riddell,
27921,Kuruc-A-Ruc South Airport,Rokewood,
27922,Rocklands Airport,,
38566,Rocklea Airport,,
354882,Riversleigh Airport,Riversleigh,
27923,Rolleston Airport,,
342171,Rollo's Aerodrome,Pallamana,
27126,Richmond Airport,,RCM
309210,Royal Melbourne Hospital Helipad,Melbourne,
27127,Ramingining Airport,,RAM
27924,Ringwood Airport,,
27925,Robinhood Airport,,ROH
27926,Roebourne Airport,Roebourne,RBU
27927,Robinvale Airport,Robinvale,RBC
38567,Rocky River Airport,,
27128,Roma Airport,Roma,RMA
38568,Rothsay Mine Airport,Rothsay,
38569,Ross River Airport,,
27928,Roper Bar Airport,Roper Bar,RPB
38570,Rhodes Ridge Airport,,
27929,Raymangirr Airport,,
27930,Roseberth Airport,,RSB
27931,Rosehill Heliport Airport,,
38571,Ringer Soak Airport,,
509519,Rostella Airport,Launceston,
27932,Rosevale Resort Airport,,
27933,Romsey Airport,Romsey,
27129,Rottnest Island Airport,,RTS
27934,Rutland Plains Airport,Yagoonya,RTP
38572,Rudal River Airport,,
38573,Riveren Airport,,
526540,Rose Vale Airport,,
27936,Rawlinna Station Airport,,
517120,Rowland Flat Airstrip,,
27937,Ravensworth Airport,,
27938,Roxby Downs Station Airport,,
38574,Roy Hill Station Airport,,RHL
27939,Rawnsley Park Airport,,
350495,Rylstone Aerodrome,Rylstone,
429887,Rayner Place Heliport,Yass,
38575,Sandhill Airport,,
38576,Saipem Airport,,
32018,Sandstone Airport,Sandstone,NDS
38577,Mount Sarah Airport,,
354816,Sawfish Camp Airport,,
27941,Strathbogie Airport,,
27130,Sydney Bankstown Airport,Sydney,BWU
38578,Stanbroke Airport,,
30399,Scotia Sanctuary Airport,,
27131,Canberra International Airport,Canberra,CBR
332233,Carosue Dam Airport,Cundeelee,WCD
27133,Camden Airport,Cobbitty,CDU
27134,Scone Airport,,NSO
27942,Southern Cross Airport,,SQC
27943,Sudley Airport,,
27944,Soudan Station Airport,,
27135,Dubbo City Regional Airport,Dubbo,DBO
27945,Strathdownie Airport,,
517121,Sedan Airfield,,
27946,Serpentine Airport,,
27948,Stonefield Gliding,Steinfeld,
27947,Sandfire Airport,Eighty Mile Beach,
27949,Sandfly Airport,,
38579,Strathgordon Airport,,
27136,St George Airport,,SGO
27950,South Grafton Airport,,
27951,Singleton Airport,Singleton,SIX
27952,South Galway Airport,,ZGL
32292,Shay Gap Airport,Shay Gap,SGP
27137,Shark Bay Airport,Denham,MJK
27177,Shellharbour Airport,Albion Park Rail,WOL
38580,Shannon River Airport,,
27953,Shute Harbour/Whitsunday Airport,Shute Harbour,WSY
27138,Shepparton Airport,,SHT
27954,Holsworthy (Military) Airport,Luscombe,
38581,Siam Airport,Siam,
32252,Saibai Island Airport,Saibai Island,SBR
42792,St Leonards Airfield,,
27955,Silent Grove Airport,,
27956,Sea Lake Airport,,
38582,Strathleven Airport,,
38584,Sylvania Homestead Airport,,
